latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-17.70467,-60.21487,300.7,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,286.2,0.6,N
-17.58003,-61.02081,308,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,286.4,3.9,N
-17.57924,-61.02835,315.5,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,284.3,4.3,N
-17.57844,-61.0359,308.3,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,286.8,4,N
-17.57964,-61.02458,353,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,289.3,3.9,N
-17.57884,-61.03213,338.8,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,286.6,4.3,N
-17.56258,-61.02637,303,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,286.9,3.1,N
-17.56219,-61.03015,340.8,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,288.7,3.1,N
-17.56179,-61.03394,335.2,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287.3,6.2,N
-17.55856,-60.95649,301.3,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287.4,0.7,N
-17.55817,-60.9603,300.1,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287.3,0.7,N
-16.64695,-68.31794,311.6,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,275.9,1.9,N
-17.55984,-60.95607,303,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287.4,0.6,N
-17.55942,-60.95989,303.8,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287.5,0.6,N
-17.559,-60.96369,301.8,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287.6,1.1,N
-17.52349,-60.97883,298.3,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,286.3,2,N
-17.52267,-60.98641,297.6,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,280.7,2.6,N
-17.52308,-60.98263,339.5,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,282.6,2.6,N
-17.56394,-60.43725,313.4,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287,2.2,N
-17.56438,-60.43307,322.9,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,286.7,2.2,N
-17.56508,-60.37014,315.3,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287.5,1.7,N
-17.06519,-63.96815,304.1,0.5,0.5,2017-08-31,05:54,N,nominal,1.0NRT,289.7,1,N
-17.06066,-63.96754,309.7,0.5,0.5,2017-08-31,05:54,N,nominal,1.0NRT,289.8,1,N
-17.06007,-63.97227,302.1,0.5,0.5,2017-08-31,05:54,N,nominal,1.0NRT,289.6,1,N
-17.03125,-64.20424,333.4,0.5,0.5,2017-08-31,05:54,N,nominal,1.0NRT,290.5,4.4,N
-17.02622,-64.20818,302.7,0.5,0.5,2017-08-31,05:54,N,nominal,1.0NRT,289.7,2,N
-17.02679,-64.20363,328.1,0.5,0.5,2017-08-31,05:54,N,nominal,1.0NRT,290.4,2.9,N
-17.41322,-60.65263,317.6,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,285.5,1.8,N
-17.4128,-60.65665,299.9,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,286.6,2.6,N
-17.40754,-60.65205,314.5,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287.9,1.8,N
-17.39854,-60.45844,306.1,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287,1,N
-17.39812,-60.46256,298.6,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,283.2,1,N
-17.26489,-61.63464,321.9,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,288.4,4.1,N
-17.26452,-61.63805,346.5,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287.7,6.3,N
-17.26343,-61.64828,325.9,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,288.9,2.4,N
-17.26307,-61.65168,321.4,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,288.5,3,N
-17.40682,-60.47838,302.8,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,278.4,0.8,N
-17.40332,-60.45713,299.7,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,286,2.1,N
-17.40287,-60.46124,307.3,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,287.3,1.9,N
-38.15366,-68.64533,295.9,0.5,0.5,2017-08-31,06:00,N,nominal,1.0NRT,276.1,0.8,N
-38.12036,-69.01159,299.6,0.4,0.5,2017-08-31,06:00,N,nominal,1.0NRT,268.9,0.4,N
-37.32377,-68.9364,304.8,0.4,0.5,2017-08-31,06:00,N,nominal,1.0NRT,274.9,1.1,N
-37.32249,-68.93873,296.2,0.4,0.5,2017-08-31,06:00,N,nominal,1.0NRT,274.9,1,N
-36.95528,-69.37765,301.8,0.4,0.5,2017-08-31,06:00,N,nominal,1.0NRT,271,1.1,N
-36.95567,-69.38122,295.1,0.4,0.5,2017-08-31,06:00,N,nominal,1.0NRT,270.6,0.5,N
-36.27121,-62.85788,309.2,0.5,0.7,2017-08-31,06:00,N,nominal,1.0NRT,276.7,1.8,N
-10.50739,-67.71465,304.9,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,291.4,1,N
-10.50683,-67.71834,317.4,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,292.3,1,N
-10.40018,-68.00164,308.8,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,293.3,0.9,N
-10.38174,-68.12104,302.8,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,292.4,0.5,N
-10.36052,-68.19152,303.8,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,292.8,1.4,N
-10.46577,-67.25076,301.3,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,285.8,1.3,N
-10.41162,-67.56298,316.8,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,292.4,1.8,N
-8.78559,-77.29205,323.5,0.3,0.6,2017-08-31,05:54,N,nominal,1.0NRT,275.8,2.5,N
-10.17944,-69.04851,314.6,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,293.3,1.5,N
-10.11981,-68.93503,331.8,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,292.9,2.7,N
-9.99689,-68.98386,307.9,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,292.5,0.8,N
-9.99634,-68.98737,308.2,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,292.6,0.8,N
-10.02098,-68.50048,308.2,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,289.6,0.7,N
-10.09722,-67.98112,303.3,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,292.8,0.5,N
-10.09667,-67.98474,304.4,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,292.9,0.5,N
-10.01764,-68.49995,308.1,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,287.8,0.7,N
-9.96895,-68.81392,305.3,0.4,0.4,2017-08-31,05:54,N,nominal,1.0NRT,292.3,1.3,N
-11.31237,-59.11191,300.4,0.4,0.6,2017-08-31,05:54,N,nominal,1.0NRT,290.4,0.6,N
