latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-17.60885,-61.11484,329,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,290.3,2.9,N
-17.6053,-61.1106,342.8,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,293.3,3,N
-17.60481,-61.11427,329.1,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,291.5,2.9,N
-17.71616,-60.2337,300.7,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,288.7,2.2,N
-17.78858,-59.66516,353.9,0.5,0.5,2017-09-01,05:36,N,nominal,1.0NRT,293.4,6.9,N
-17.71189,-60.23308,313.4,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,290.6,2.2,N
-17.78414,-59.66457,328.8,0.5,0.5,2017-09-01,05:36,N,nominal,1.0NRT,292.3,6.9,N
-17.71242,-60.2289,356.4,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,294.3,14.4,N
-17.59856,-61.06846,302,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,289.9,1.7,N
-17.59661,-61.08318,302.5,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,289.7,1.9,N
-17.77857,-59.67294,323.1,0.5,0.5,2017-09-01,05:36,N,nominal,1.0NRT,290.6,2.7,N
-17.59807,-61.07214,330.8,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,291.2,1.7,N
-17.59758,-61.07582,345.7,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,293.8,7.3,N
-17.59709,-61.0795,354,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,295.5,7.3,N
-17.59451,-61.06788,306.6,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,290.2,1.7,N
-17.58867,-61.11197,311.5,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,290.5,1.9,N
-17.5877,-61.11928,312.3,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,290.6,1.6,N
-17.37332,-62.68774,301.5,0.5,0.4,2017-09-01,05:36,N,nominal,1.0NRT,289.4,0.8,N
-17.77411,-59.67248,323.1,0.5,0.5,2017-09-01,05:36,N,nominal,1.0NRT,292.1,2.7,N
-17.59402,-61.07156,320,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,291.1,1.7,N
-17.58819,-61.11562,328.3,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,291.6,1.9,N
-17.70279,-60.20211,298,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,287.7,0.4,N
-17.70225,-60.20633,304.7,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,288.1,1.4,N
-17.68693,-60.3261,302.3,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,289.1,0.6,N
-17.68641,-60.33018,306,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,289.7,1.1,N
-17.36965,-62.68717,304.7,0.5,0.4,2017-09-01,05:36,N,nominal,1.0NRT,289.7,0.8,N
-17.69162,-60.25555,307,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,289.1,1,N
-17.68845,-60.28035,301.7,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,290.5,0.8,N
-17.68793,-60.28445,306.8,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,289.8,0.8,N
-17.6055,-60.92159,319.1,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,290.3,2.6,N
-17.605,-60.92534,331.8,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,290.6,2.8,N
-17.60451,-60.9291,322.6,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,290.4,2.8,N
-17.59994,-60.93228,305.6,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,290.6,3.2,N
-17.57512,-61.12119,308.8,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,289.8,5.9,N
-17.60141,-60.921,354.5,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,292.8,8.9,N
-17.60092,-60.92476,354,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,293.6,9.3,N
-17.60043,-60.92852,343.1,0.4,0.5,2017-09-01,05:36,N,nominal,1.0NRT,292,9.3,N
-17.57205,-61.1133,338,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,292.5,3.7,N
-17.57157,-61.11695,355.5,0.4,0.4,2017-09-01,05:36,N,nominal,1.0NRT,296.6,5.9,N
