latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
9.16846,-79.53909,307.6,0.4,0.4,2017-08-22,07:00,N,nominal,1.0NRT,291.2,0.9,N
9.96722,-84.1561,300.1,0.4,0.4,2017-08-22,07:00,N,nominal,1.0NRT,287.9,0.5,N
10.01921,-83.7629,314.4,0.4,0.4,2017-08-22,07:00,N,nominal,1.0NRT,281.3,1.1,N
10.01978,-83.76672,297.6,0.4,0.4,2017-08-22,07:00,N,nominal,1.0NRT,281.5,1.1,N
11.98312,-86.16894,322.5,0.5,0.4,2017-08-22,06:54,N,nominal,1.0NRT,285.8,1.6,N
11.98699,-86.1683,307.9,0.5,0.4,2017-08-22,06:54,N,nominal,1.0NRT,285.6,1.6,N
11.98435,-86.17202,304.2,0.5,0.4,2017-08-22,06:54,N,nominal,1.0NRT,286.2,1.4,N
11.98365,-86.16692,322,0.5,0.4,2017-08-22,06:54,N,nominal,1.0NRT,285.9,1.5,N
9.51577,-70.98081,306.9,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,275.3,1.3,N
10.48609,-68.12129,346.9,0.7,0.8,2017-08-22,06:54,N,nominal,1.0NRT,284.6,11.5,N
10.48133,-68.11691,313.5,0.7,0.8,2017-08-22,06:54,N,nominal,1.0NRT,284.6,5.1,N
10.4828,-68.12394,331.9,0.7,0.8,2017-08-22,06:54,N,nominal,1.0NRT,284.4,5.1,N
11.6209,-70.21922,337.5,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,288.9,7.7,N
11.62185,-70.224,348.7,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,289.5,7.7,N
11.62799,-70.22292,306.1,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,288.8,1.7,N
11.63078,-70.23699,312.6,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,288.2,6.1,N
11.62987,-70.23238,347.8,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,289,7.2,N
11.62165,-70.15878,303.9,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,288.3,0.5,N
11.73778,-70.23267,306.5,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,288.4,1.4,N
11.73637,-70.1936,342.7,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,289.1,7.5,N
11.7373,-70.19824,342.1,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,289.1,9.6,N
11.7425,-70.19241,308.9,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,288.8,1.4,N
11.74343,-70.19711,303.9,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,288.7,1.8,N
11.73511,-70.19265,331.9,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,288.6,3.3,N
11.73609,-70.1974,351,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,288.9,3.3,N
11.74123,-70.19145,306.7,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,288.8,3.3,N
11.74221,-70.19621,317.1,0.5,0.7,2017-08-22,06:54,N,nominal,1.0NRT,289.2,3.3,N
12.1334,-68.93431,324.6,0.6,0.7,2017-08-22,06:54,N,nominal,1.0NRT,288.1,4,N
12.13172,-68.9373,323.6,0.6,0.7,2017-08-22,06:54,N,nominal,1.0NRT,287.8,4.9,N
12.13584,-68.92447,303.3,0.6,0.7,2017-08-22,06:54,N,nominal,1.0NRT,287.9,1.6,N
-23.1407,-53.15127,300,0.4,0.6,2017-08-22,05:24,N,nominal,1.0NRT,283.1,18.2,N
-23.14108,-53.14683,339.9,0.4,0.6,2017-08-22,05:24,N,nominal,1.0NRT,283.7,18.2,N
-23.13557,-53.14176,296.8,0.4,0.6,2017-08-22,05:24,N,nominal,1.0NRT,283.5,8,N
-23.13519,-53.14617,344.5,0.4,0.6,2017-08-22,05:24,N,nominal,1.0NRT,293.6,18.2,N
-23.13481,-53.1506,367,0.4,0.6,2017-08-22,05:24,N,nominal,1.0NRT,290.1,18.2,N
-23.13443,-53.15499,320.1,0.4,0.6,2017-08-22,05:24,N,nominal,1.0NRT,284.2,15.4,N
-22.50483,-59.09764,303.2,0.6,0.4,2017-08-22,05:24,N,nominal,1.0NRT,279.8,1.4,N
-22.50414,-59.10322,301,0.6,0.4,2017-08-22,05:24,N,nominal,1.0NRT,280.3,1.4,N
-22.28571,-60.75406,297.3,0.5,0.4,2017-08-22,05:24,N,nominal,1.0NRT,279.3,0.9,N
-22.28267,-60.74893,296,0.5,0.4,2017-08-22,05:24,N,nominal,1.0NRT,279.6,0.9,N
-22.61743,-57.48384,301.2,0.5,0.5,2017-08-22,05:24,N,nominal,1.0NRT,281.8,0.6,N
-22.6169,-57.48842,295.3,0.5,0.5,2017-08-22,05:24,N,nominal,1.0NRT,281.5,0.8,N
-21.6944,-63.56015,295.2,0.4,0.4,2017-08-22,05:24,N,nominal,1.0NRT,282.2,0.9,N
-22.1851,-59.49152,295.6,0.5,0.4,2017-08-22,05:24,N,nominal,1.0NRT,280.8,0.8,N
-21.24733,-65.20673,295.9,0.4,0.4,2017-08-22,05:24,N,nominal,1.0NRT,280.5,0.4,N
-22.20073,-58.296,302.1,0.4,0.5,2017-08-22,05:24,N,nominal,1.0NRT,280.1,0.8,N
-21.30102,-64.06452,299,0.4,0.4,2017-08-22,05:24,N,nominal,1.0NRT,284.3,0.6,N
-21.58395,-61.96999,303.2,0.4,0.4,2017-08-22,05:24,N,nominal,1.0NRT,282.7,1.2,N
-21.58398,-61.94535,299.1,0.4,0.4,2017-08-22,05:24,N,nominal,1.0NRT,281.2,0.7,N
-21.5834,-61.94937,300.4,0.4,0.4,2017-08-22,05:24,N,nominal,1.0NRT,281.4,0.9,N
