latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
9.63974,-63.5555,333.2,0.5,0.7,2017-08-29,06:24,N,nominal,1.0NRT,283.9,2.8,N
9.64135,-63.56414,335.6,0.5,0.7,2017-08-29,06:24,N,nominal,1.0NRT,284.3,3.4,N
9.64215,-63.56843,333,0.5,0.7,2017-08-29,06:24,N,nominal,1.0NRT,283.9,5.1,N
9.64296,-63.57273,342.4,0.5,0.7,2017-08-29,06:24,N,nominal,1.0NRT,283.9,5.1,N
9.65097,-63.61556,321,0.5,0.7,2017-08-29,06:24,N,nominal,1.0NRT,281.4,3,N
9.65176,-63.6198,324.3,0.5,0.7,2017-08-29,06:24,N,nominal,1.0NRT,283.8,18.9,N
9.65411,-63.6324,304.8,0.5,0.7,2017-08-29,06:24,N,nominal,1.0NRT,279.5,5.6,N
9.65489,-63.63657,299.4,0.5,0.7,2017-08-29,06:24,N,nominal,1.0NRT,279.8,1.6,N
9.63892,-63.55117,321.8,0.5,0.7,2017-08-29,06:24,N,nominal,1.0NRT,284.4,2.8,N
-38.12248,-70.73849,314.3,0.6,0.7,2017-08-29,06:36,N,nominal,1.0NRT,266,2.9,N
-38.1223,-70.74599,326.4,0.6,0.7,2017-08-29,06:36,N,nominal,1.0NRT,265.5,4.9,N
-25.53801,-76.92825,296.9,0.4,0.5,2017-08-29,06:36,N,nominal,1.0NRT,282.2,1.5,N
-22.31463,-68.88741,308.8,0.6,0.7,2017-08-29,06:36,N,nominal,1.0NRT,280.2,2.4,N
-22.31406,-68.88708,308,0.6,0.7,2017-08-29,06:36,N,nominal,1.0NRT,278.8,2.1,N
-13.59985,-66.60839,310.4,0.6,0.7,2017-08-29,06:30,N,nominal,1.0NRT,289.9,2.1,N
-13.59309,-66.6076,302,0.6,0.7,2017-08-29,06:30,N,nominal,1.0NRT,289.5,0.5,N
-11.84644,-72.94686,312,0.5,0.5,2017-08-29,06:30,N,nominal,1.0NRT,288.9,1.8,N
-11.84207,-72.94624,312.4,0.5,0.5,2017-08-29,06:30,N,nominal,1.0NRT,289.1,2.1,N
