latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-5.3332,-45.93093,355.9,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305.4,19,D
-5.33884,-45.93881,343.7,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,297.1,3.5,D
-5.33821,-45.93446,367,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305,14.5,D
-5.44588,-45.72246,340.6,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,302.4,5.8,D
5.54145,-53.84882,328.1,0.6,0.7,2017-08-28,16:06,N,nominal,1.0NRT,289.7,5,D
0.26792,-51.47637,326.4,0.5,0.7,2017-08-28,16:06,N,nominal,1.0NRT,289.8,8.7,D
0.26858,-51.4722,352.6,0.5,0.7,2017-08-28,16:06,N,nominal,1.0NRT,290,14,D
0.37045,-50.24779,333,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,290.6,4.4,D
-1.34737,-53.92289,328,0.7,0.8,2017-08-28,16:06,N,nominal,1.0NRT,285.3,16.3,D
-0.56414,-48.6628,328.9,0.6,0.6,2017-08-28,16:06,N,nominal,1.0NRT,295.9,4.8,D
-0.96484,-48.02577,331.5,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,290.2,3.2,D
-0.9643,-48.02428,336.6,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,291.4,6,D
-0.97894,-47.05704,339.9,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294.4,8.7,D
-1.50326,-50.40781,330,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,289.2,2.5,D
-1.54905,-50.55528,331,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,291.8,2.9,D
-1.5499,-50.55463,329.7,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,291.6,2.3,D
-1.57951,-50.4787,352.6,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292.2,6,D
-1.57894,-50.47482,330.6,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,290.8,6,D
-0.98582,-46.51075,349.8,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,297.1,5.9,D
-1.59311,-50.45299,357.4,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,291.2,31.3,D
-1.03345,-46.73863,336.4,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294.5,5,D
-1.03282,-46.73446,334.4,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294.8,7,D
-1.59369,-50.45689,367,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,291.6,17.7,D
-1.59996,-50.45994,331.5,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,288.8,17.7,D
-1.59938,-50.45605,347.6,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292.1,17.7,D
-1.59879,-50.45214,367,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,293.2,31.3,D
-1.41959,-49.22726,335,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,293.6,3.5,D
-1.59522,-50.38995,367,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,293.4,24.5,D
-1.43931,-49.07829,334,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,293.8,2.3,D
-1.43884,-49.07522,329.9,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,294.4,2.3,D
-1.44448,-49.07755,328.5,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,293.9,2.3,D
-1.44918,-49.07372,349.8,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,294.8,5.9,D
-1.06779,-46.58572,333.8,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,299.3,123,D
-1.07211,-46.58507,355.6,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,297.6,17.4,D
-1.07084,-46.57692,335.6,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,295.9,13.4,D
-1.07021,-46.57285,341.7,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,295.3,13.4,D
-1.44072,-49.07638,328.9,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,294,2.6,D
-1.07274,-46.57711,331.4,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,293.7,9.5,D
-1.07213,-46.57303,341.5,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,297.5,9.5,D
-1.44589,-49.07561,334.4,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,294.5,2.6,D
-1.44543,-49.07254,330.6,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,293.7,2.6,D
-1.45106,-49.07486,339.2,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,291.8,4,D
-1.08752,-46.58741,328.5,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294.7,4.3,D
-1.13699,-46.59262,332.2,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,293.8,7.7,D
-1.13637,-46.58855,340.1,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,295.5,7.7,D
-1.8428,-51.20277,331,0.5,0.7,2017-08-28,16:06,N,nominal,1.0NRT,290.6,4.4,D
-1.5071,-48.99156,331.2,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,294.5,4.7,D
-1.1295,-46.48574,330.3,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,291.1,2.8,D
-1.41237,-48.02229,328.7,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,293.9,3.6,D
-1.46245,-47.8369,330.8,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,293.6,5.3,D
-1.4629,-47.8342,328.5,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294.4,4.5,D
-1.91726,-50.55997,367,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,293,10.1,D
-1.54181,-47.55994,349.3,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,297.6,61.8,D
-1.60214,-47.91814,340,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,293.6,10.2,D
-1.53883,-47.55704,342.1,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,296.5,46.1,D
-1.60109,-47.91525,348.4,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,293.2,14.8,D
-1.54305,-47.36171,330.1,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,293.1,5.1,D
-1.63317,-47.73957,335.6,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294.9,11.3,D
-1.63241,-47.73456,340.3,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,296.4,21.3,D
-1.36603,-45.97735,333.9,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294,6.1,D
-1.49595,-46.80404,329.2,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,295.4,2.8,D
-1.3702,-45.97673,339,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,295.5,6.1,D
-1.69688,-47.80745,331.3,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,290,5.1,D
-1.6836,-47.72194,339.1,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,296,11.9,D
-1.68283,-47.71697,340.7,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,296.7,15.5,D
-1.68459,-47.71895,355.7,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,297.1,22.2,D
-2.19925,-50.98758,350.4,0.5,0.7,2017-08-28,16:06,N,nominal,1.0NRT,290.6,7.4,D
-1.75518,-47.93193,333.5,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,291.3,3.8,D
-2.22692,-51.01034,336.9,0.5,0.7,2017-08-28,16:06,N,nominal,1.0NRT,291.2,7.5,D
-2.22623,-51.00576,331.7,0.5,0.7,2017-08-28,16:06,N,nominal,1.0NRT,291.2,9.7,D
-1.7358,-47.70629,328.9,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294.1,53.8,D
-1.73504,-47.70131,346,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,297.1,96.1,D
-1.78315,-47.95454,354.9,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294.3,35.5,D
-1.4659,-45.75742,338.2,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,293.5,3.5,D
-1.85044,-47.98591,330.3,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294.5,30.2,D
-1.84966,-47.98066,343.5,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,297.8,76.3,D
-1.85449,-47.97998,333.1,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,292.3,4.5,D
-1.95861,-47.79323,349.3,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294.3,12.4,D
-1.75667,-46.27793,329,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,295.5,5.9,D
-1.72943,-45.81252,346.1,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,296,7,D
-1.7019,-45.43194,340,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,295.9,8.7,D
-1.77709,-45.84746,350.1,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,298.2,42.9,D
-2.36462,-49.40557,329.9,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,290.4,2.5,D
-2.36413,-49.40222,333,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,291,2.5,D
-2.45817,-49.93236,330.5,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292.2,1.6,D
-2.08589,-47.30588,355.1,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,300.3,44.1,D
-1.94988,-46.39459,339.1,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,295.8,6.1,D
-2.0905,-47.30518,342.2,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,298.6,44.1,D
-2.41749,-49.31973,367,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,291.3,5.1,D
-2.42332,-49.32228,340.4,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,293.3,5.1,D
-2.42282,-49.31897,343.7,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,293.8,5.1,D
-1.89926,-45.74548,355.8,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,295.1,16.6,D
-2.29481,-48.30141,334.8,0.6,0.6,2017-08-28,16:06,N,nominal,1.0NRT,290.8,5.9,D
-2.2955,-48.30451,330,0.6,0.6,2017-08-28,16:06,N,nominal,1.0NRT,288.5,9.3,D
-2.29731,-47.97512,337.4,0.6,0.5,2017-08-28,16:06,N,nominal,1.0NRT,295.2,7.5,D
-2.51928,-49.3614,344,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292.2,21.7,D
-2.51978,-49.36476,367,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,291.8,19,D
-2.52513,-49.36398,341.9,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,295.7,19,D
-2.52463,-49.36063,367,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,294,21.7,D
-2.5208,-49.04817,343.8,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,295.1,11.9,D
-2.52706,-48.94413,367,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,297.4,27.4,D
-2.68097,-49.3444,346.7,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,294.8,5.3,D
-2.88321,-49.73024,353,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292.9,11.2,D
-2.88268,-49.72663,339.4,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,293.1,12.3,D
-3.04305,-50.37741,354.5,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292.2,21.2,D
-3.04183,-50.36933,344.1,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292.7,16.5,D
-2.41076,-46.21734,341.4,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,297.6,6.5,D
-2.41014,-46.21327,331.7,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,293.4,5.1,D
-3.04244,-50.37336,367,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292.9,21.2,D
-2.41242,-46.21725,332.7,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,294.8,6.4,D
-2.41183,-46.21318,334.7,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,295.4,7.2,D
-3.04285,-50.37703,356.5,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292,17.7,D
-3.04169,-50.36895,342.9,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292.9,15.4,D
-3.04226,-50.37298,367,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292.7,17.7,D
-3.04805,-50.37217,346.9,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,294,14.3,D
-3.04746,-50.36814,352.7,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,294.3,15.3,D
-3.01421,-43.96194,332.1,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,302.5,5.9,D
-3.12785,-44.39309,342.5,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,302.3,10.6,D
-3.15085,-43.89468,344.7,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,303.5,10,D
-3.1546,-43.89415,346.4,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,307.9,9.8,D
-2.91302,-41.78873,337.1,0.4,0.4,2017-08-28,16:06,N,nominal,1.0NRT,304.1,1.6,D
-3.19,-43.52111,331.8,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,298.6,2.5,D
-3.19311,-43.52167,331.8,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,298.1,2.1,D
-3.20674,-42.96634,344.6,0.4,0.4,2017-08-28,16:06,N,nominal,1.0NRT,305.5,5.8,D
-3.02535,-41.72339,341,0.4,0.4,2017-08-28,16:06,N,nominal,1.0NRT,304.6,3.3,D
-3.3793,-43.95675,333.6,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,304.2,11.7,D
-2.62772,-43.42129,367,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,328.4,79.9,D
-2.63135,-43.42075,343.8,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,299.1,79.9,D
-2.91871,-45.11837,340.7,0.4,0.4,2017-08-28,16:06,N,nominal,1.0NRT,294.9,7,D
-3.6277,-49.92266,335.3,0.4,0.6,2017-08-28,16:06,N,nominal,1.0NRT,292.3,5.2,D
-2.79002,-43.68133,333,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,298.6,3.8,D
-2.79275,-43.68199,341.3,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,301.7,5.9,D
-3.858,-51.10455,330.1,0.5,0.7,2017-08-28,16:06,N,nominal,1.0NRT,287,3.2,D
-3.36948,-47.15103,343.2,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,300.9,11.4,D
-3.36876,-47.14615,339.9,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,298.5,11.4,D
-2.87464,-43.74996,341.2,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,300.1,10.6,D
-2.922,-44.03896,334.6,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,299.4,28.1,D
-2.92508,-44.03389,331.8,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,297.8,18.8,D
-2.87532,-43.55549,332.8,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,302.8,3.4,D
-2.90932,-43.75381,334.7,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,302,7.3,D
-2.90726,-43.75502,343,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,304.2,9.3,D
-2.96918,-44.04731,334.7,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,301.4,9.1,D
-5.7006,-45.49907,344.3,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305.8,13.7,D
-5.70001,-45.495,341.7,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,306.2,14.6,D
-5.68841,-45.4142,336.2,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,303.9,5.7,D
-5.68783,-45.4102,353.7,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305.4,5.7,D
-5.68726,-45.40621,346.5,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305.3,6.5,D
-6.65838,-52.4103,330.9,0.7,0.8,2017-08-28,16:06,N,nominal,1.0NRT,294.4,9.8,D
-5.67948,-45.32188,343.2,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,306.5,7.3,D
-5.70491,-45.49847,367,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,308.3,20.7,D
-6.68762,-52.57909,338.6,0.7,0.8,2017-08-28,16:06,N,nominal,1.0NRT,295.4,66.2,D
-5.68373,-45.32126,340.1,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,302.3,7.3,D
-5.68316,-45.31731,344.9,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,308.4,14.4,D
-6.68692,-52.57379,367,0.7,0.8,2017-08-28,16:06,N,nominal,1.0NRT,293.5,70.5,D
-5.68259,-45.31336,367,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,306.1,14.4,D
-6.69554,-52.58549,333.9,0.7,0.8,2017-08-28,16:06,N,nominal,1.0NRT,293.7,7.9,D
-5.78044,-45.9615,345.3,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,304.3,8.6,D
-5.71939,-45.53786,344.7,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,304.9,11.2,D
-5.78424,-45.95636,342.9,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,304.9,6.8,D
-5.78362,-45.95203,341.6,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,304.1,6.8,D
-6.61959,-51.91041,337.3,0.6,0.7,2017-08-28,16:06,N,nominal,1.0NRT,292.9,5.3,D
-6.04811,-47.76907,342.2,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,300.6,37.7,D
-6.04769,-47.76611,352.7,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,300.8,28,D
-5.78868,-45.9556,345.7,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,306.3,5.2,D
-5.78805,-45.95127,336,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,303.7,5.2,D
-5.70633,-45.38708,338.6,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,307.6,6.5,D
-5.70575,-45.38308,340.6,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,304.5,6.5,D
-6.04728,-47.76316,367,0.3,0.6,2017-08-28,16:06,N,nominal,1.0NRT,296.8,28,D
-5.74591,-45.53824,341.9,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,303.5,7,D
-5.72344,-45.38468,351,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,308.6,8.7,D
-5.72402,-45.38865,367,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,309.3,11.9,D
-5.81224,-45.96141,346.3,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,309.8,11.5,D
-5.75389,-45.56253,344.4,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305,61.8,D
-5.75269,-45.55436,350.2,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,307.1,11.1,D
-5.75208,-45.5502,340.8,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,304.8,11.1,D
-5.72829,-45.388,354.2,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305.9,11.9,D
-5.7277,-45.38401,340.9,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,303.5,8.7,D
-5.69649,-45.17155,354.4,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305.3,9.2,D
-5.61926,-44.64743,342.3,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305.8,3.4,D
-5.61874,-44.64389,337.8,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305.8,3.5,D
-5.7895,-45.80576,367,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,306.9,13.9,D
-5.75329,-45.55845,367,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,309.4,61.8,D
-5.81669,-45.96071,353.3,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,308.3,10.5,D
-5.78574,-45.74947,350.5,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305.5,4.2,D
-5.33541,-42.71298,348.2,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,309.6,7.5,D
-5.75701,-45.55371,367,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,312.8,33.6,D
-5.75641,-45.54961,367,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,311.1,33.6,D
-5.7558,-45.54548,367,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,312.4,28.3,D
-5.75519,-45.54134,367,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305.1,28.3,D
-5.79013,-45.74889,340.3,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,303.7,4.2,D
-5.76255,-45.56132,355.8,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,308.8,258.3,D
-5.76073,-45.54899,348.8,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,310,33.6,D
-5.73038,-45.34296,353.7,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,315.5,85.3,D
-5.76194,-45.55716,367,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,331.4,258.3,D
-5.76133,-45.55305,367,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,311.6,33.6,D
-5.42537,-43.26382,344.6,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,304.2,11.8,D
-5.42843,-43.25884,341.8,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,307.1,11.8,D
-5.4291,-43.2633,367,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,310,11.8,D
-5.77677,-45.75233,342.2,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,304,3.9,D
-5.75021,-45.56033,333.5,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,303.8,113.9,D
-5.74963,-45.5562,336.6,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,305.6,17.3,D
-5.74674,-45.53533,332.7,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,301.6,4,D
-5.7265,-45.38943,344.5,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,307.1,11.5,D
-5.72594,-45.38544,353.3,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,309.2,11.6,D
-5.69631,-45.17244,343.6,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,304.8,9.8,D
-5.42607,-43.26101,346.8,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,307.1,14.5,D
-5.7889,-45.80761,355,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,303.4,27.2,D
-5.78831,-45.80334,345.5,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,304.9,27.2,D
-5.75453,-45.55967,353.8,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,315,113.9,D
-5.75339,-45.55145,349.5,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,306,17.3,D
-5.75281,-45.54727,353.3,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,304.8,9.7,D
-5.75223,-45.5431,339.6,0.5,0.5,2017-08-28,16:06,N,nominal,1.0NRT,304.6,9.7,D
-3.37863,-43.95219,337.4,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,304.2,11.7,D
-3.38307,-43.9562,335.7,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,302,11.7,D
-3.38241,-43.95164,336.6,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,304.2,11.7,D
-2.87432,-40.42033,347.4,0.4,0.4,2017-08-28,16:06,N,nominal,1.0NRT,309.3,6,D
-3.18191,-42.37235,343.6,0.4,0.4,2017-08-28,16:06,N,nominal,1.0NRT,307.9,5.2,D
-3.31457,-43.23632,342.7,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,303.7,4.6,D
-3.27889,-42.97259,347.9,0.4,0.4,2017-08-28,16:06,N,nominal,1.0NRT,310.3,7.9,D
-3.34636,-43.39952,331.7,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,300.5,28,D
-3.28246,-42.97205,341,0.4,0.4,2017-08-28,16:06,N,nominal,1.0NRT,307.5,7.9,D
-3.22826,-42.61018,340.3,0.4,0.4,2017-08-28,16:06,N,nominal,1.0NRT,307.9,4.4,D
-3.28725,-42.97963,335.4,0.5,0.4,2017-08-28,16:06,N,nominal,1.0NRT,304.6,8.4,D
-3.28664,-42.97557,345.8,0.4,0.4,2017-08-28,16:06,N,nominal,1.0NRT,306.6,8.4,D
-3.29022,-42.97505,349.7,0.4,0.4,2017-08-28,16:06,N,nominal,1.0NRT,307.8,8.4,D
-3.65107,-45.22472,331.9,0.4,0.5,2017-08-28,16:06,N,nominal,1.0NRT,298.4,4.4,D
