latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-23.23805,-64.03123,327.6,0.6,0.4,2017-08-21,05:42,N,nominal,1.0NRT,279.5,3.9,N
-23.49014,-60.73527,301,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,276.2,1.5,N
-22.31689,-68.88268,326.2,0.4,0.4,2017-08-21,05:42,N,nominal,1.0NRT,283.6,5.3,N
-23.58974,-57.37954,304.7,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,279.5,1.4,N
-23.58934,-57.3845,299.1,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,279.5,1.5,N
-23.58283,-57.38888,308.4,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,280.8,1.5,N
-23.35747,-58.61148,298.6,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,278.3,1.1,N
-23.35253,-58.60268,300.7,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,279.7,0.8,N
-23.22063,-58.78223,312,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,279.4,1,N
-23.22028,-58.78621,296.1,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,279.2,1,N
-23.22199,-58.78413,309.3,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,279.4,0.9,N
-23.2164,-58.78352,295,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,279.6,0.9,N
-22.98058,-59.17252,315,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,279.4,1.4,N
-22.96816,-59.17256,301.7,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,280.4,0.9,N
-22.3953,-61.777,319.9,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,279.6,2.6,N
-22.39476,-61.78196,313.7,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,279.1,2.8,N
-22.39074,-61.77639,336.7,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,280.6,5.1,N
-22.3902,-61.78135,338.2,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,282.8,8.2,N
-22.87137,-56.38295,321.4,0.6,0.7,2017-08-21,05:42,N,nominal,1.0NRT,280.9,3,N
-22.87134,-56.38059,316.3,0.6,0.7,2017-08-21,05:42,N,nominal,1.0NRT,280.7,1.9,N
-22.8709,-56.38609,301.2,0.6,0.7,2017-08-21,05:42,N,nominal,1.0NRT,280.6,2,N
-22.61682,-57.4482,300.9,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,281.8,1.9,N
-22.61645,-57.45271,333.7,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,283,1.9,N
-22.28677,-60.75627,297,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,278.2,0.9,N
-22.59466,-57.42196,330.8,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,280.3,2.2,N
-22.59425,-57.42691,333.9,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,280.6,4.5,N
-22.59386,-57.43173,328.4,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,281,4.5,N
-22.58863,-57.42123,307.2,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,280.3,2.2,N
-22.28473,-60.75552,297.6,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,278.4,0.8,N
-22.59384,-57.42087,316.4,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,280,3.8,N
-22.5934,-57.42583,338.3,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,280.9,3.8,N
-22.59297,-57.43069,336.5,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,281,6.6,N
-22.57056,-57.4086,303.6,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,277.8,1.3,N
-22.56493,-57.40324,338.7,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,278.7,2.8,N
-22.56452,-57.40804,340.5,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,279.3,7.6,N
-22.55888,-57.40283,299.2,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,279.7,2.8,N
-21.58462,-61.97614,295.6,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,282.7,1.7,N
-21.70845,-59.7673,310.4,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,281.5,1,N
-21.70812,-59.77056,306.2,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,280.4,1,N
-21.7033,-59.76669,314.8,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,282.8,1,N
-21.70296,-59.76994,313.6,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,282.8,1,N
-6.72769,-55.37381,309.7,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,290.5,1.1,N
-21.65717,-59.81033,302.6,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,280.9,2,N
-21.65782,-59.80386,321.7,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,281.6,1.9,N
-21.65749,-59.8071,324.6,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,282.5,2,N
-21.65235,-59.80647,295.8,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,281.7,0.9,N
